Description,Description2
Rand per US Dollar,Weighted average of the banks' daily rates at approximately 10:30 am. Weights are based on the banks' foreign exchange transactions.

ValueDate,TheValue
The Value,1/15/2008 12:00:00 AM,6.7244
The Value,1/16/2008 12:00:00 AM,6.8623
The Value,1/17/2008 12:00:00 AM,6.9448
The Value,1/18/2008 12:00:00 AM,7.0479
The Value,1/21/2008 12:00:00 AM,7.1698
The Value,1/22/2008 12:00:00 AM,7.3040
The Value,1/23/2008 12:00:00 AM,7.1132
The Value,1/24/2008 12:00:00 AM,7.0758
The Value,1/25/2008 12:00:00 AM,7.0339
The Value,1/28/2008 12:00:00 AM,7.1921
The Value,1/29/2008 12:00:00 AM,7.1691
The Value,1/30/2008 12:00:00 AM,7.2151
The Value,1/31/2008 12:00:00 AM,7.3572
The Value,2/1/2008 12:00:00 AM,7.4547
The Value,2/4/2008 12:00:00 AM,7.3572
The Value,2/5/2008 12:00:00 AM,7.4633
The Value,2/6/2008 12:00:00 AM,7.6784
The Value,2/7/2008 12:00:00 AM,7.6604
The Value,2/8/2008 12:00:00 AM,7.6478
The Value,2/11/2008 12:00:00 AM,7.8408
The Value,2/12/2008 12:00:00 AM,7.7318
The Value,2/13/2008 12:00:00 AM,7.7381
The Value,2/14/2008 12:00:00 AM,7.6327
The Value,2/15/2008 12:00:00 AM,7.5956
The Value,2/18/2008 12:00:00 AM,7.6336
The Value,2/19/2008 12:00:00 AM,7.5900
The Value,2/20/2008 12:00:00 AM,7.8074
The Value,2/21/2008 12:00:00 AM,7.8507
The Value,2/22/2008 12:00:00 AM,7.7976
The Value,2/25/2008 12:00:00 AM,7.7004
The Value,2/26/2008 12:00:00 AM,7.6916
The Value,2/27/2008 12:00:00 AM,7.4732
The Value,2/28/2008 12:00:00 AM,7.4795
The Value,2/29/2008 12:00:00 AM,7.6342
The Value,3/3/2008 12:00:00 AM,7.9486
The Value,3/4/2008 12:00:00 AM,7.7975
The Value,3/5/2008 12:00:00 AM,7.8345
The Value,3/6/2008 12:00:00 AM,7.7353
The Value,3/7/2008 12:00:00 AM,7.9943
The Value,3/10/2008 12:00:00 AM,8.0243
The Value,3/11/2008 12:00:00 AM,7.9878
The Value,3/12/2008 12:00:00 AM,7.8036
The Value,3/13/2008 12:00:00 AM,7.9327
The Value,3/14/2008 12:00:00 AM,7.9365
The Value,3/17/2008 12:00:00 AM,8.0977
The Value,3/18/2008 12:00:00 AM,8.0749
The Value,3/19/2008 12:00:00 AM,8.0323
The Value,3/20/2008 12:00:00 AM,8.1161
The Value,3/25/2008 12:00:00 AM,8.0544
The Value,3/26/2008 12:00:00 AM,8.1036
The Value,3/27/2008 12:00:00 AM,8.0333
The Value,3/28/2008 12:00:00 AM,8.0207
The Value,3/31/2008 12:00:00 AM,8.1216
The Value,4/1/2008 12:00:00 AM,8.1207
The Value,4/2/2008 12:00:00 AM,7.9068
The Value,4/3/2008 12:00:00 AM,7.7466
The Value,4/4/2008 12:00:00 AM,7.7891
The Value,4/7/2008 12:00:00 AM,7.7597
The Value,4/8/2008 12:00:00 AM,7.8035
The Value,4/9/2008 12:00:00 AM,7.7784
The Value,4/10/2008 12:00:00 AM,7.9032
The Value,4/11/2008 12:00:00 AM,7.7741
The Value,4/14/2008 12:00:00 AM,7.8581
The Value,4/15/2008 12:00:00 AM,7.8774
The Value,4/16/2008 12:00:00 AM,7.9686
The Value,4/17/2008 12:00:00 AM,7.9205
The Value,4/18/2008 12:00:00 AM,7.8155
The Value,4/21/2008 12:00:00 AM,7.7909
The Value,4/22/2008 12:00:00 AM,7.7182
The Value,4/23/2008 12:00:00 AM,7.6177
The Value,4/24/2008 12:00:00 AM,7.7238
The Value,4/25/2008 12:00:00 AM,7.6744
The Value,4/29/2008 12:00:00 AM,7.5627
The Value,4/30/2008 12:00:00 AM,7.5940
The Value,5/5/2008 12:00:00 AM,7.6030
The Value,5/6/2008 12:00:00 AM,7.5238
The Value,5/7/2008 12:00:00 AM,7.5301
The Value,5/8/2008 12:00:00 AM,7.6173
The Value,5/9/2008 12:00:00 AM,7.6815
The Value,5/12/2008 12:00:00 AM,7.6566
The Value,5/13/2008 12:00:00 AM,7.5928
The Value,5/14/2008 12:00:00 AM,7.6252
The Value,5/15/2008 12:00:00 AM,7.6186
The Value,5/16/2008 12:00:00 AM,7.5455
The Value,5/19/2008 12:00:00 AM,7.4883
The Value,5/20/2008 12:00:00 AM,7.5914
The Value,5/21/2008 12:00:00 AM,7.6501
The Value,5/22/2008 12:00:00 AM,7.7200
The Value,5/23/2008 12:00:00 AM,7.6773
The Value,5/26/2008 12:00:00 AM,7.6999
The Value,5/27/2008 12:00:00 AM,7.6974
The Value,5/28/2008 12:00:00 AM,7.7458
The Value,5/29/2008 12:00:00 AM,7.6354
The Value,5/30/2008 12:00:00 AM,7.5874
The Value,6/2/2008 12:00:00 AM,7.6791
The Value,6/3/2008 12:00:00 AM,7.7521
The Value,6/4/2008 12:00:00 AM,7.7699
The Value,6/5/2008 12:00:00 AM,7.7584
The Value,6/6/2008 12:00:00 AM,7.8437
The Value,6/9/2008 12:00:00 AM,7.8712
The Value,6/10/2008 12:00:00 AM,7.9234
The Value,6/11/2008 12:00:00 AM,7.9384
The Value,6/12/2008 12:00:00 AM,7.9891
The Value,6/13/2008 12:00:00 AM,8.0964
The Value,6/17/2008 12:00:00 AM,8.0201
The Value,6/18/2008 12:00:00 AM,8.0058
The Value,6/19/2008 12:00:00 AM,8.0402
The Value,6/20/2008 12:00:00 AM,7.9503
The Value,6/23/2008 12:00:00 AM,8.0238
The Value,6/24/2008 12:00:00 AM,8.0511
The Value,6/25/2008 12:00:00 AM,7.9793
The Value,6/26/2008 12:00:00 AM,7.8949
The Value,6/27/2008 12:00:00 AM,7.9417
The Value,6/30/2008 12:00:00 AM,7.8791
The Value,7/1/2008 12:00:00 AM,7.8637
The Value,7/2/2008 12:00:00 AM,7.8660
The Value,7/3/2008 12:00:00 AM,7.8668
The Value,7/4/2008 12:00:00 AM,7.7444
The Value,7/7/2008 12:00:00 AM,7.7444
The Value,7/8/2008 12:00:00 AM,7.8158
The Value,7/9/2008 12:00:00 AM,7.6893
The Value,7/10/2008 12:00:00 AM,7.6804
The Value,7/11/2008 12:00:00 AM,7.7262
The Value,7/14/2008 12:00:00 AM,7.6351
The Value,7/15/2008 12:00:00 AM,7.6199
The Value,7/16/2008 12:00:00 AM,7.6736
The Value,7/17/2008 12:00:00 AM,7.5885
The Value,7/18/2008 12:00:00 AM,7.5766
The Value,7/21/2008 12:00:00 AM,7.5895
The Value,7/22/2008 12:00:00 AM,7.5764
The Value,7/23/2008 12:00:00 AM,7.4966
The Value,7/24/2008 12:00:00 AM,7.5574
The Value,7/25/2008 12:00:00 AM,7.6160
The Value,7/28/2008 12:00:00 AM,7.5457
The Value,7/29/2008 12:00:00 AM,7.5093
The Value,7/30/2008 12:00:00 AM,7.3862
The Value,7/31/2008 12:00:00 AM,7.3899
The Value,8/1/2008 12:00:00 AM,7.3464
The Value,8/4/2008 12:00:00 AM,7.2210
The Value,8/5/2008 12:00:00 AM,7.3293
The Value,8/6/2008 12:00:00 AM,7.4272
The Value,8/7/2008 12:00:00 AM,7.4338
The Value,8/8/2008 12:00:00 AM,7.5951
The Value,8/11/2008 12:00:00 AM,7.6750
The Value,8/12/2008 12:00:00 AM,7.8011
The Value,8/13/2008 12:00:00 AM,7.8079
The Value,8/14/2008 12:00:00 AM,7.8442
The Value,8/15/2008 12:00:00 AM,7.9594
The Value,8/18/2008 12:00:00 AM,7.8860
The Value,8/19/2008 12:00:00 AM,7.7793
The Value,8/20/2008 12:00:00 AM,7.7464
The Value,8/21/2008 12:00:00 AM,7.7146
The Value,8/22/2008 12:00:00 AM,7.6566
The Value,8/25/2008 12:00:00 AM,7.7331
The Value,8/26/2008 12:00:00 AM,7.7929
The Value,8/27/2008 12:00:00 AM,7.7799
The Value,8/28/2008 12:00:00 AM,7.7200
The Value,8/29/2008 12:00:00 AM,7.6696
The Value,9/1/2008 12:00:00 AM,7.7272
The Value,9/2/2008 12:00:00 AM,7.8021
The Value,9/3/2008 12:00:00 AM,7.8603
The Value,9/4/2008 12:00:00 AM,7.8564
The Value,9/5/2008 12:00:00 AM,8.0549
The Value,9/8/2008 12:00:00 AM,7.8338
The Value,9/9/2008 12:00:00 AM,7.9297
The Value,9/10/2008 12:00:00 AM,8.0317
The Value,9/11/2008 12:00:00 AM,8.2613
The Value,9/12/2008 12:00:00 AM,8.0795
The Value,9/15/2008 12:00:00 AM,8.1168
The Value,9/16/2008 12:00:00 AM,8.2026
The Value,9/17/2008 12:00:00 AM,8.1138
The Value,9/18/2008 12:00:00 AM,8.1858
The Value,9/19/2008 12:00:00 AM,8.0774
The Value,9/22/2008 12:00:00 AM,8.0292
The Value,9/23/2008 12:00:00 AM,7.9833
The Value,9/25/2008 12:00:00 AM,8.1766
The Value,9/26/2008 12:00:00 AM,8.1604
The Value,9/29/2008 12:00:00 AM,8.2610
The Value,9/30/2008 12:00:00 AM,8.3145
The Value,10/1/2008 12:00:00 AM,8.2485
The Value,10/2/2008 12:00:00 AM,8.3749
The Value,10/3/2008 12:00:00 AM,8.5187
The Value,10/6/2008 12:00:00 AM,8.6692
The Value,10/7/2008 12:00:00 AM,8.9282
The Value,10/8/2008 12:00:00 AM,9.3658
The Value,10/9/2008 12:00:00 AM,9.0357
The Value,10/10/2008 12:00:00 AM,9.3626
The Value,10/13/2008 12:00:00 AM,9.1667
The Value,10/14/2008 12:00:00 AM,9.0639
The Value,10/15/2008 12:00:00 AM,9.2213
The Value,10/16/2008 12:00:00 AM,10.2475
The Value,10/17/2008 12:00:00 AM,10.1609
The Value,10/20/2008 12:00:00 AM,10.0127
The Value,10/21/2008 12:00:00 AM,10.2727
The Value,10/22/2008 12:00:00 AM,10.9255
The Value,10/23/2008 12:00:00 AM,11.4324
The Value,10/24/2008 12:00:00 AM,11.4740
The Value,10/27/2008 12:00:00 AM,11.3088
The Value,10/28/2008 12:00:00 AM,10.7140
The Value,10/29/2008 12:00:00 AM,10.3137
The Value,10/30/2008 12:00:00 AM,9.5778
The Value,10/31/2008 12:00:00 AM,10.1919
The Value,11/3/2008 12:00:00 AM,9.7534
The Value,11/4/2008 12:00:00 AM,10.0154
The Value,11/5/2008 12:00:00 AM,9.7716
The Value,11/6/2008 12:00:00 AM,9.7537
The Value,11/7/2008 12:00:00 AM,10.0284
The Value,11/10/2008 12:00:00 AM,9.9890
The Value,11/11/2008 12:00:00 AM,10.1693
The Value,11/12/2008 12:00:00 AM,10.2797
The Value,11/13/2008 12:00:00 AM,10.4116
The Value,11/14/2008 12:00:00 AM,10.2818
The Value,11/17/2008 12:00:00 AM,10.1322
The Value,11/18/2008 12:00:00 AM,10.1862
The Value,11/19/2008 12:00:00 AM,10.2498
The Value,11/20/2008 12:00:00 AM,10.5991
The Value,11/21/2008 12:00:00 AM,10.5924
The Value,11/24/2008 12:00:00 AM,10.4903
The Value,11/25/2008 12:00:00 AM,10.0491
The Value,11/26/2008 12:00:00 AM,9.9201
The Value,11/27/2008 12:00:00 AM,9.9009
The Value,11/28/2008 12:00:00 AM,9.9080
The Value,12/1/2008 12:00:00 AM,10.1416
The Value,12/2/2008 12:00:00 AM,10.4178
The Value,12/3/2008 12:00:00 AM,10.3229
The Value,12/4/2008 12:00:00 AM,10.2098
The Value,12/5/2008 12:00:00 AM,10.2449
The Value,12/8/2008 12:00:00 AM,10.1885
The Value,12/9/2008 12:00:00 AM,10.2067
The Value,12/10/2008 12:00:00 AM,10.1346
The Value,12/11/2008 12:00:00 AM,10.1430
The Value,12/12/2008 12:00:00 AM,10.1730
The Value,12/15/2008 12:00:00 AM,10.1511
The Value,12/17/2008 12:00:00 AM,9.9756
The Value,12/18/2008 12:00:00 AM,9.8015
The Value,12/19/2008 12:00:00 AM,9.6665
The Value,12/22/2008 12:00:00 AM,9.6458
The Value,12/23/2008 12:00:00 AM,9.6891
The Value,12/24/2008 12:00:00 AM,9.6584
The Value,12/29/2008 12:00:00 AM,9.5970
The Value,12/30/2008 12:00:00 AM,9.4434
The Value,12/31/2008 12:00:00 AM,9.3035
The Value,1/2/2009 12:00:00 AM,9.4580
The Value,1/5/2009 12:00:00 AM,9.4616
The Value,1/6/2009 12:00:00 AM,9.3825
The Value,1/7/2009 12:00:00 AM,9.3163
The Value,1/8/2009 12:00:00 AM,9.7231
The Value,1/9/2009 12:00:00 AM,9.6866
The Value,1/12/2009 12:00:00 AM,9.9077
The Value,1/13/2009 12:00:00 AM,10.1414
The Value,1/14/2009 12:00:00 AM,9.8713
The Value,1/15/2009 12:00:00 AM,10.1813
The Value,1/16/2009 12:00:00 AM,9.9291
The Value,1/19/2009 12:00:00 AM,9.9753
The Value,1/20/2009 12:00:00 AM,10.2219
The Value,1/21/2009 12:00:00 AM,10.2088
The Value,1/22/2009 12:00:00 AM,10.0266
The Value,1/23/2009 12:00:00 AM,10.2549
The Value,1/26/2009 12:00:00 AM,10.2284
The Value,1/27/2009 12:00:00 AM,9.9905
The Value,1/28/2009 12:00:00 AM,9.9485
The Value,1/29/2009 12:00:00 AM,9.9684
The Value,1/30/2009 12:00:00 AM,10.1333
The Value,2/2/2009 12:00:00 AM,10.1880
The Value,2/3/2009 12:00:00 AM,10.1417
The Value,2/4/2009 12:00:00 AM,10.1008
The Value,2/5/2009 12:00:00 AM,10.0405
The Value,2/6/2009 12:00:00 AM,9.8822
The Value,2/9/2009 12:00:00 AM,9.7300
The Value,2/10/2009 12:00:00 AM,9.6721
The Value,2/11/2009 12:00:00 AM,9.8709
The Value,2/12/2009 12:00:00 AM,9.9357
The Value,2/13/2009 12:00:00 AM,9.9352
The Value,2/16/2009 12:00:00 AM,10.0648
The Value,2/17/2009 12:00:00 AM,10.2298
The Value,2/18/2009 12:00:00 AM,10.1746
The Value,2/19/2009 12:00:00 AM,10.0709
The Value,2/20/2009 12:00:00 AM,10.2224
The Value,2/23/2009 12:00:00 AM,9.9854
The Value,2/24/2009 12:00:00 AM,10.0718
The Value,2/25/2009 12:00:00 AM,9.9459
The Value,2/26/2009 12:00:00 AM,9.9558
The Value,2/27/2009 12:00:00 AM,9.9498
The Value,3/2/2009 12:00:00 AM,10.3636
The Value,3/3/2009 12:00:00 AM,10.3676
The Value,3/4/2009 12:00:00 AM,10.4685
The Value,3/5/2009 12:00:00 AM,10.3311
The Value,3/6/2009 12:00:00 AM,10.5948
The Value,3/9/2009 12:00:00 AM,10.4947
The Value,3/10/2009 12:00:00 AM,10.4767
The Value,3/11/2009 12:00:00 AM,10.3161
The Value,3/12/2009 12:00:00 AM,10.1863
The Value,3/13/2009 12:00:00 AM,9.9109
The Value,3/16/2009 12:00:00 AM,9.9155
The Value,3/17/2009 12:00:00 AM,9.9629
The Value,3/18/2009 12:00:00 AM,9.9163
The Value,3/19/2009 12:00:00 AM,9.7631
The Value,3/20/2009 12:00:00 AM,9.7388
The Value,3/23/2009 12:00:00 AM,9.5635
The Value,3/24/2009 12:00:00 AM,9.5436
The Value,3/25/2009 12:00:00 AM,9.8500
The Value,3/26/2009 12:00:00 AM,9.5484
The Value,3/27/2009 12:00:00 AM,9.4816
The Value,3/30/2009 12:00:00 AM,9.7111
The Value,3/31/2009 12:00:00 AM,9.6266
The Value,4/1/2009 12:00:00 AM,9.5260
The Value,4/2/2009 12:00:00 AM,9.3611
The Value,4/3/2009 12:00:00 AM,9.0943
The Value,4/6/2009 12:00:00 AM,9.0160
The Value,4/7/2009 12:00:00 AM,9.1435
The Value,4/8/2009 12:00:00 AM,9.2523
The Value,4/9/2009 12:00:00 AM,9.1395
The Value,4/14/2009 12:00:00 AM,9.0005
The Value,4/15/2009 12:00:00 AM,9.1615
The Value,4/16/2009 12:00:00 AM,9.0585
The Value,4/17/2009 12:00:00 AM,8.9202
The Value,4/20/2009 12:00:00 AM,9.0417
The Value,4/21/2009 12:00:00 AM,9.0896
The Value,4/23/2009 12:00:00 AM,8.9091
The Value,4/24/2009 12:00:00 AM,8.8234
The Value,4/28/2009 12:00:00 AM,8.8489
The Value,4/29/2009 12:00:00 AM,8.6305
The Value,4/30/2009 12:00:00 AM,8.4291
The Value,5/4/2009 12:00:00 AM,8.3929
The Value,5/5/2009 12:00:00 AM,8.3035
The Value,5/6/2009 12:00:00 AM,8.4971
The Value,5/7/2009 12:00:00 AM,8.3476
The Value,5/8/2009 12:00:00 AM,8.4474
The Value,5/11/2009 12:00:00 AM,8.2949
The Value,5/12/2009 12:00:00 AM,8.4591
The Value,5/13/2009 12:00:00 AM,8.3711
The Value,5/14/2009 12:00:00 AM,8.5443
The Value,5/15/2009 12:00:00 AM,8.5493
The Value,5/18/2009 12:00:00 AM,8.6961
The Value,5/19/2009 12:00:00 AM,8.4676
The Value,5/20/2009 12:00:00 AM,8.4105
The Value,5/21/2009 12:00:00 AM,8.3498
The Value,5/22/2009 12:00:00 AM,8.3173
The Value,5/25/2009 12:00:00 AM,8.3234
The Value,5/26/2009 12:00:00 AM,8.3319
The Value,5/27/2009 12:00:00 AM,8.2699
The Value,5/28/2009 12:00:00 AM,8.1463
The Value,5/29/2009 12:00:00 AM,7.9795
The Value,6/1/2009 12:00:00 AM,7.9721
The Value,6/2/2009 12:00:00 AM,8.0914
The Value,6/3/2009 12:00:00 AM,8.0181
The Value,6/4/2009 12:00:00 AM,8.0303
The Value,6/5/2009 12:00:00 AM,8.0412
The Value,6/8/2009 12:00:00 AM,8.1379
The Value,6/9/2009 12:00:00 AM,8.1470
The Value,6/10/2009 12:00:00 AM,8.0365
The Value,6/11/2009 12:00:00 AM,8.0633
The Value,6/12/2009 12:00:00 AM,7.9929
The Value,6/15/2009 12:00:00 AM,8.0867
The Value,6/17/2009 12:00:00 AM,8.0424
The Value,6/18/2009 12:00:00 AM,8.0674
The Value,6/19/2009 12:00:00 AM,8.1337
The Value,6/22/2009 12:00:00 AM,8.0898
The Value,6/23/2009 12:00:00 AM,8.2684
The Value,6/24/2009 12:00:00 AM,8.1379
The Value,6/25/2009 12:00:00 AM,8.0716
The Value,6/26/2009 12:00:00 AM,7.9981
The Value,6/29/2009 12:00:00 AM,7.9096
The Value,6/30/2009 12:00:00 AM,7.7756
The Value,7/1/2009 12:00:00 AM,7.7069
The Value,7/2/2009 12:00:00 AM,7.8116
The Value,7/3/2009 12:00:00 AM,7.9260
The Value,7/6/2009 12:00:00 AM,8.0110
The Value,7/7/2009 12:00:00 AM,8.0069
The Value,7/8/2009 12:00:00 AM,8.1297
The Value,7/9/2009 12:00:00 AM,8.1220
The Value,7/10/2009 12:00:00 AM,8.1641
The Value,7/13/2009 12:00:00 AM,8.3167
The Value,7/14/2009 12:00:00 AM,8.1723
The Value,7/15/2009 12:00:00 AM,8.2161
The Value,7/16/2009 12:00:00 AM,8.1520
The Value,7/17/2009 12:00:00 AM,8.0980
The Value,7/20/2009 12:00:00 AM,7.9826
The Value,7/21/2009 12:00:00 AM,7.8870
The Value,7/22/2009 12:00:00 AM,7.8291
The Value,7/23/2009 12:00:00 AM,7.6847
The Value,7/24/2009 12:00:00 AM,7.7043
The Value,7/27/2009 12:00:00 AM,7.7734
The Value,7/28/2009 12:00:00 AM,7.7172
The Value,7/29/2009 12:00:00 AM,7.9080
The Value,7/30/2009 12:00:00 AM,7.8512
The Value,7/31/2009 12:00:00 AM,7.8074
The Value,8/3/2009 12:00:00 AM,7.7572
The Value,8/4/2009 12:00:00 AM,7.8180
The Value,8/5/2009 12:00:00 AM,7.9012
The Value,8/6/2009 12:00:00 AM,7.9966
The Value,8/7/2009 12:00:00 AM,8.1415
The Value,8/11/2009 12:00:00 AM,8.0597
The Value,8/12/2009 12:00:00 AM,8.1758
The Value,8/13/2009 12:00:00 AM,8.0066
The Value,8/14/2009 12:00:00 AM,8.0274
The Value,8/17/2009 12:00:00 AM,8.1859
The Value,8/18/2009 12:00:00 AM,8.0566
The Value,8/19/2009 12:00:00 AM,8.0820
The Value,8/20/2009 12:00:00 AM,7.9505
The Value,8/21/2009 12:00:00 AM,7.8864
The Value,8/24/2009 12:00:00 AM,7.7905
The Value,8/25/2009 12:00:00 AM,7.8179
The Value,8/26/2009 12:00:00 AM,7.7859
The Value,8/27/2009 12:00:00 AM,7.8748
The Value,8/28/2009 12:00:00 AM,7.7820
The Value,8/31/2009 12:00:00 AM,7.7819
The Value,9/1/2009 12:00:00 AM,7.7910
The Value,9/2/2009 12:00:00 AM,7.8764
The Value,9/3/2009 12:00:00 AM,7.7616
The Value,9/4/2009 12:00:00 AM,7.6712
The Value,9/7/2009 12:00:00 AM,7.5840
The Value,9/8/2009 12:00:00 AM,7.5364
The Value,9/9/2009 12:00:00 AM,7.5509
The Value,9/10/2009 12:00:00 AM,7.5606
The Value,9/11/2009 12:00:00 AM,7.6115
The Value,9/14/2009 12:00:00 AM,7.5073
The Value,9/15/2009 12:00:00 AM,7.3907
The Value,9/16/2009 12:00:00 AM,7.3683
The Value,9/17/2009 12:00:00 AM,7.3411
The Value,9/18/2009 12:00:00 AM,7.4623
The Value,9/21/2009 12:00:00 AM,7.5116
The Value,9/22/2009 12:00:00 AM,7.4189
The Value,9/23/2009 12:00:00 AM,7.3788
The Value,9/25/2009 12:00:00 AM,7.4921
The Value,9/28/2009 12:00:00 AM,7.4292
The Value,9/29/2009 12:00:00 AM,7.3986
The Value,9/30/2009 12:00:00 AM,7.4083
The Value,10/1/2009 12:00:00 AM,7.6021
The Value,10/2/2009 12:00:00 AM,7.7587
The Value,10/5/2009 12:00:00 AM,7.6386
The Value,10/6/2009 12:00:00 AM,7.4458
The Value,10/7/2009 12:00:00 AM,7.4381
The Value,10/8/2009 12:00:00 AM,7.3320
The Value,10/9/2009 12:00:00 AM,7.4070
The Value,10/12/2009 12:00:00 AM,7.4421
The Value,10/13/2009 12:00:00 AM,7.3597
The Value,10/14/2009 12:00:00 AM,7.2889
The Value,10/15/2009 12:00:00 AM,7.2439
The Value,10/16/2009 12:00:00 AM,7.3480
The Value,10/19/2009 12:00:00 AM,7.3358
The Value,10/20/2009 12:00:00 AM,7.3286
The Value,10/21/2009 12:00:00 AM,7.3828
The Value,10/22/2009 12:00:00 AM,7.5079
The Value,10/23/2009 12:00:00 AM,7.4492
The Value,10/26/2009 12:00:00 AM,7.4916
The Value,10/27/2009 12:00:00 AM,7.5863
The Value,10/28/2009 12:00:00 AM,7.7221
The Value,10/29/2009 12:00:00 AM,7.8320
The Value,10/30/2009 12:00:00 AM,7.7703
The Value,11/2/2009 12:00:00 AM,7.8797
The Value,11/3/2009 12:00:00 AM,7.9174
The Value,11/4/2009 12:00:00 AM,7.7481
The Value,11/5/2009 12:00:00 AM,7.6709
The Value,11/6/2009 12:00:00 AM,7.5700
The Value,11/9/2009 12:00:00 AM,7.4529
The Value,11/10/2009 12:00:00 AM,7.4405
The Value,11/11/2009 12:00:00 AM,7.3466
The Value,11/12/2009 12:00:00 AM,7.3948
The Value,11/13/2009 12:00:00 AM,7.4551
The Value,11/16/2009 12:00:00 AM,7.3771
The Value,11/17/2009 12:00:00 AM,7.4135
The Value,11/18/2009 12:00:00 AM,7.4391
The Value,11/19/2009 12:00:00 AM,7.5229
The Value,11/20/2009 12:00:00 AM,7.5239
The Value,11/23/2009 12:00:00 AM,7.5015
The Value,11/24/2009 12:00:00 AM,7.5216
The Value,11/25/2009 12:00:00 AM,7.3975
The Value,11/26/2009 12:00:00 AM,7.3880
The Value,11/27/2009 12:00:00 AM,7.5878
The Value,11/30/2009 12:00:00 AM,7.4003
The Value,12/1/2009 12:00:00 AM,7.3661
The Value,12/2/2009 12:00:00 AM,7.2868
The Value,12/3/2009 12:00:00 AM,7.2823
The Value,12/4/2009 12:00:00 AM,7.3687
The Value,12/7/2009 12:00:00 AM,7.4777
The Value,12/8/2009 12:00:00 AM,7.4823
The Value,12/9/2009 12:00:00 AM,7.5657
The Value,12/10/2009 12:00:00 AM,7.5800
The Value,12/11/2009 12:00:00 AM,7.5354
The Value,12/14/2009 12:00:00 AM,7.4910
The Value,12/15/2009 12:00:00 AM,7.4591
The Value,12/17/2009 12:00:00 AM,7.4715
The Value,12/18/2009 12:00:00 AM,7.5190
The Value,12/21/2009 12:00:00 AM,7.6260
The Value,12/22/2009 12:00:00 AM,7.7272
The Value,12/23/2009 12:00:00 AM,7.7209
The Value,12/24/2009 12:00:00 AM,7.5819
The Value,12/28/2009 12:00:00 AM,7.5523
The Value,12/29/2009 12:00:00 AM,7.4629
The Value,12/30/2009 12:00:00 AM,7.3889
The Value,12/31/2009 12:00:00 AM,7.3721
The Value,1/4/2010 12:00:00 AM,7.3397
The Value,1/5/2010 12:00:00 AM,7.2924
The Value,1/6/2010 12:00:00 AM,7.3414
The Value,1/7/2010 12:00:00 AM,7.3537
The Value,1/8/2010 12:00:00 AM,7.4206
The Value,1/11/2010 12:00:00 AM,7.3308
The Value,1/12/2010 12:00:00 AM,7.3907
The Value,1/13/2010 12:00:00 AM,7.4362
The Value,1/14/2010 12:00:00 AM,7.3997
The Value,1/15/2010 12:00:00 AM,7.4196
The Value,1/18/2010 12:00:00 AM,7.3913
The Value,1/19/2010 12:00:00 AM,7.3980
The Value,1/20/2010 12:00:00 AM,7.4835
The Value,1/21/2010 12:00:00 AM,7.5279
The Value,1/22/2010 12:00:00 AM,7.5481
The Value,1/25/2010 12:00:00 AM,7.6039
The Value,1/26/2010 12:00:00 AM,7.6327
The Value,1/27/2010 12:00:00 AM,7.6283
The Value,1/28/2010 12:00:00 AM,7.5568
The Value,1/29/2010 12:00:00 AM,7.5879
The Value,2/1/2010 12:00:00 AM,7.5765
The Value,2/2/2010 12:00:00 AM,7.4900
The Value,2/3/2010 12:00:00 AM,7.4303
The Value,2/4/2010 12:00:00 AM,7.5289
The Value,2/5/2010 12:00:00 AM,7.7089
The Value,2/8/2010 12:00:00 AM,7.7172
The Value,2/9/2010 12:00:00 AM,7.6878
The Value,2/10/2010 12:00:00 AM,7.6975
The Value,2/11/2010 12:00:00 AM,7.6780
The Value,2/12/2010 12:00:00 AM,7.6488
The Value,2/15/2010 12:00:00 AM,7.7191
The Value,2/16/2010 12:00:00 AM,7.6882
The Value,2/17/2010 12:00:00 AM,7.6618
The Value,2/18/2010 12:00:00 AM,7.6461
The Value,2/19/2010 12:00:00 AM,7.6891
The Value,2/22/2010 12:00:00 AM,7.6497
The Value,2/23/2010 12:00:00 AM,7.6757
The Value,2/24/2010 12:00:00 AM,7.7698
The Value,2/25/2010 12:00:00 AM,7.7974
The Value,2/26/2010 12:00:00 AM,7.7859
The Value,3/1/2010 12:00:00 AM,7.6776
The Value,3/2/2010 12:00:00 AM,7.6528
The Value,3/3/2010 12:00:00 AM,7.5817
The Value,3/4/2010 12:00:00 AM,7.5142
The Value,3/5/2010 12:00:00 AM,7.4637
The Value,3/8/2010 12:00:00 AM,7.3977
The Value,3/9/2010 12:00:00 AM,7.4073
The Value,3/10/2010 12:00:00 AM,7.4155
The Value,3/11/2010 12:00:00 AM,7.4617
The Value,3/12/2010 12:00:00 AM,7.4007
The Value,3/15/2010 12:00:00 AM,7.4221
The Value,3/16/2010 12:00:00 AM,7.4066
The Value,3/17/2010 12:00:00 AM,7.3374
The Value,3/18/2010 12:00:00 AM,7.3031
The Value,3/19/2010 12:00:00 AM,7.3076
The Value,3/23/2010 12:00:00 AM,7.3585
The Value,3/24/2010 12:00:00 AM,7.3491
The Value,3/25/2010 12:00:00 AM,7.3786
The Value,3/26/2010 12:00:00 AM,7.4421
The Value,3/29/2010 12:00:00 AM,7.3912
The Value,3/30/2010 12:00:00 AM,7.3996
The Value,3/31/2010 12:00:00 AM,7.3273
The Value,4/1/2010 12:00:00 AM,7.2380
The Value,4/6/2010 12:00:00 AM,7.2601
The Value,4/7/2010 12:00:00 AM,7.2288
